study_accession	sample_accession	experiment_accession	tax_id	scientific_name	instrument_model	library_name	library_layout	base_count	experiment_alias	fastq_bytes	fastq_ftp	submitted_ftp	sample_alias
PRJEB14847	SAMEA4347745	ERX1610132	749906	gut metagenome	Illumina HiSeq 2000	AWF_MSOSW_r1	PAIRED	4960618540	exp_AWF_MSOSW_5_D14FJACXX.IND10	2397288466;2411158012	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539655/ERR1539655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539655/ERR1539655_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_MSOSW_5_1_D14FJACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_MSOSW_5_2_D14FJACXX.IND10_clean.fastq.gz	sample_AWF_749906_A1_184
PRJEB14847	SAMEA4347566	ERX1610281	749906	gut metagenome	Illumina HiSeq 2000	AWF_TEOSW_r1	PAIRED	4441983212	exp_AWF_TEOSW_1_C4VR1ACXX.IND19	2258401397;2212051520	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539656/ERR1539656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539656/ERR1539656_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_TEOSW_1_1_C4VR1ACXX.IND19_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_TEOSW_1_2_C4VR1ACXX.IND19_clean.fastq.gz	sample_AWF_749906_B1-010
PRJEB14847	SAMEA4347538	ERX1610348	749906	gut metagenome	Illumina HiSeq 2000	AWF_PFOSW_r1	PAIRED	4949463577	exp_AWF_PFOSW_2_C1K1EACXX.IND12	2191354667;2216618968	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539657/ERR1539657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539657/ERR1539657_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_PFOSW_2_1_C1K1EACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_PFOSW_2_2_C1K1EACXX.IND12_clean.fastq.gz	sample_AWF_749906_B1 058-2
PRJEB14847	SAMEA4347700	ERX1610367	749906	gut metagenome	Illumina HiSeq 2000	AWF_MNOSW_r1	PAIRED	5468415749	exp_AWF_MNOSW_3_D14FJACXX.IND6	2667798856;2689430684	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539658/ERR1539658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539658/ERR1539658_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_MNOSW_3_1_D14FJACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_MNOSW_3_2_D14FJACXX.IND6_clean.fastq.gz	sample_AWF_749906_C1_039
PRJEB14847	SAMEA4347716	ERX1610303	749906	gut metagenome	Illumina HiSeq 2000	AWF_BNOSW_r1	SINGLE	3086951014	exp_AWF_BNOSW_4_C0BCMACXX.IND12	2602203532	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1539659/ERR1539659.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_BNOSW_4_C0BCMACXX.IND12_clean.fastq.gz	sample_AWF_749906_B1-091
PRJEB14847	SAMEA4347605	ERX1610442	749906	gut metagenome	Illumina HiSeq 2000	AWF_LEOSW_r1	PAIRED	4735810553	exp_AWF_LEOSW_1_D14MKACXX.IND3	2244405540;2254329380	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1539660/ERR1539660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1539660/ERR1539660_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_LEOSW_1_1_D14MKACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_LEOSW_1_2_D14MKACXX.IND3_clean.fastq.gz	sample_AWF_749906_A1_113
PRJEB14847	SAMEA4347562	ERX1610417	749906	gut metagenome	Illumina HiSeq 2000	AWF_NQOSW_r1	PAIRED	4478936167	exp_AWF_NQOSW_1_C1K1EACXX.IND2	2027711072;2046624111	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1539661/ERR1539661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1539661/ERR1539661_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_NQOSW_1_1_C1K1EACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_NQOSW_1_2_C1K1EACXX.IND2_clean.fastq.gz	sample_AWF_749906_B1 058
PRJEB14847	SAMEA4347524	ERX1610416	749906	gut metagenome	Illumina HiSeq 2000	AWF_CAOSW_r1	PAIRED	4221460323	exp_AWF_CAOSW_3_C0KU9ACXX.IND7	1846215084;1878036211	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1539662/ERR1539662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1539662/ERR1539662_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_CAOSW_3_1_C0KU9ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_CAOSW_3_2_C0KU9ACXX.IND7_clean.fastq.gz	sample_AWF_749906_B1-161
PRJEB14847	SAMEA4347533	ERX1610371	749906	gut metagenome	Illumina HiSeq 2000	AWF_KCOSW_r1	PAIRED	5471358247	exp_AWF_KCOSW_3_C0UW8ACXX.IND2	2281695194;2337253073	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1539663/ERR1539663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1539663/ERR1539663_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_KCOSW_3_1_C0UW8ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_KCOSW_3_2_C0UW8ACXX.IND2_clean.fastq.gz	sample_AWF_749906_A1-074
PRJEB14847	SAMEA4347729	ERX1610376	749906	gut metagenome	Illumina HiSeq 2000	AWF_QPOSW_r1	PAIRED	4818874357	exp_AWF_QPOSW_8_C1JDKACXX.IND6	2280858872;2290406402	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1539664/ERR1539664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1539664/ERR1539664_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_QPOSW_8_1_C1JDKACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_QPOSW_8_2_C1JDKACXX.IND6_clean.fastq.gz	sample_AWF_749906_B1 006
PRJEB14847	SAMEA4347481	ERX1610290	749906	gut metagenome	Illumina HiSeq 2000	AWF_HAOSW_r1	PAIRED	4999243170	exp_AWF_HAOSW_1_D11TTACXX.IND8	2362861015;2356626895	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539665/ERR1539665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539665/ERR1539665_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_HAOSW_1_1_D11TTACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_HAOSW_1_2_D11TTACXX.IND8_clean.fastq.gz	sample_AWF_749906_A1-093
PRJEB14847	SAMEA4347643	ERX1610208	749906	gut metagenome	Illumina HiSeq 2000	AWF_ABIOSW_r1	PAIRED	3535282185	exp_AWF_ABIOSW_2_HAYJVADXX.IND42	1521069532;1579963822	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539666/ERR1539666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539666/ERR1539666_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_ABIOSW_2_1_HAYJVADXX.IND42_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_ABIOSW_2_2_HAYJVADXX.IND42_clean.fastq.gz	sample_AWF_749906_B1_180
PRJEB14847	SAMEA4347698	ERX1610159	749906	gut metagenome	Illumina HiSeq 2000	AWF_IROSW_r1	PAIRED	4228094471	exp_AWF_IROSW_3_C0UW8ACXX.IND11	1794178143;1839430310	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539667/ERR1539667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539667/ERR1539667_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_IROSW_3_1_C0UW8ACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_IROSW_3_2_C0UW8ACXX.IND11_clean.fastq.gz	sample_AWF_749906_B1-065
PRJEB14847	SAMEA4347540	ERX1610444	749906	gut metagenome	Illumina HiSeq 2000	AWF_FIOSW_r1	PAIRED	5642833470	exp_AWF_FIOSW_2_D11TTACXX.IND3	2685752525;2681229804	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539668/ERR1539668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539668/ERR1539668_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_FIOSW_2_1_D11TTACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_FIOSW_2_2_D11TTACXX.IND3_clean.fastq.gz	sample_AWF_749906_A1-062
PRJEB14847	SAMEA4347680	ERX1610437	749906	gut metagenome	Illumina HiSeq 2000	AWF_AMOSW_r1	SINGLE	3855408592	exp_AWF_AMOSW_5_C0BMEACXX.IND1	3455483852	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1539669/ERR1539669.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AMOSW_5_C0BMEACXX.IND1_clean.fastq.gz	sample_AWF_749906_A1-111
PRJEB14847	SAMEA4347509	ERX1610164	749906	gut metagenome	Illumina HiSeq 2000	AWF_QDOSW_r1	PAIRED	3684283723	exp_AWF_QDOSW_2_C1JJBACXX.IND20	1699823277;1708333221	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1539670/ERR1539670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1539670/ERR1539670_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_QDOSW_2_1_C1JJBACXX.IND20_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_QDOSW_2_2_C1JJBACXX.IND20_clean.fastq.gz	sample_AWF_749906_A1 116
PRJEB14847	SAMEA4347747	ERX1610441	749906	gut metagenome	Illumina HiSeq 2000	AWF_NHOSW_r1	PAIRED	5623575692	exp_AWF_NHOSW_4_D14FJACXX.IND8	2740866832;2762871570	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1539671/ERR1539671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1539671/ERR1539671_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_NHOSW_4_1_D14FJACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_NHOSW_4_2_D14FJACXX.IND8_clean.fastq.gz	sample_AWF_749906_A1_185
PRJEB14847	SAMEA4347687	ERX1610436	749906	gut metagenome	Illumina HiSeq 2000	AWF_KGOSW_r1	PAIRED	5697095730	exp_AWF_KGOSW_2_D11VRACXX.IND5	2494564546;2462157901	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1539672/ERR1539672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1539672/ERR1539672_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_KGOSW_2_1_D11VRACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_KGOSW_2_2_D11VRACXX.IND5_clean.fastq.gz	sample_AWF_749906_B1-074
PRJEB14847	SAMEA4347543	ERX1610341	749906	gut metagenome	Illumina HiSeq 2000	AWF_RKOSW_r1	PAIRED	4058461640	exp_AWF_RKOSW_3_C1JJBACXX.IND11	1910056231;1916252189	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1539673/ERR1539673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1539673/ERR1539673_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_RKOSW_3_1_C1JJBACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_RKOSW_3_2_C1JJBACXX.IND11_clean.fastq.gz	sample_AWF_749906_A1-068
PRJEB14847	SAMEA4347531	ERX1610109	749906	gut metagenome	Illumina HiSeq 2000	AWF_HCOSW_r1	PAIRED	5720660469	exp_AWF_HCOSW_1_D11TTACXX.IND10	2708641023;2697441508	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1539674/ERR1539674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1539674/ERR1539674_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_HCOSW_1_1_D11TTACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_HCOSW_1_2_D11TTACXX.IND10_clean.fastq.gz	sample_AWF_749906_A1-193
PRJEB14847	SAMEA4347662	ERX1610434	749906	gut metagenome	Illumina HiSeq 2000	AWF_KDOSW_r1	PAIRED	5283810521	exp_AWF_KDOSW_3_C0UW8ACXX.IND3	2222130413;2265797509	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539675/ERR1539675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539675/ERR1539675_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_KDOSW_3_1_C0UW8ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_KDOSW_3_2_C0UW8ACXX.IND3_clean.fastq.gz	sample_AWF_749906_A1-124
PRJEB14847	SAMEA4347701	ERX1610430	749906	gut metagenome	Illumina HiSeq 2000	AWF_FNOSW_r1	PAIRED	4850683950	exp_AWF_FNOSW_3_D11TTACXX.IND5	2268344759;2263553602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539676/ERR1539676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539676/ERR1539676_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_FNOSW_3_1_D11TTACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_FNOSW_3_2_D11TTACXX.IND5_clean.fastq.gz	sample_AWF_749906_B1-062
PRJEB14847	SAMEA4347463	ERX1610165	749906	gut metagenome	Illumina HiSeq 2000	AWF_TLOSW_r1	PAIRED	4724049394	exp_AWF_TLOSW_4_C4VR1ACXX.IND25	2277229498;2251935519	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539677/ERR1539677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539677/ERR1539677_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_TLOSW_4_1_C4VR1ACXX.IND25_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_TLOSW_4_2_C4VR1ACXX.IND25_clean.fastq.gz	sample_AWF_749906_B1-030
PRJEB14847	SAMEA4347528	ERX1610438	749906	gut metagenome	Illumina HiSeq 2000	AWF_AHOSW_r1	SINGLE	3959866102	exp_AWF_AHOSW_8_C0BB7ACXX.IND9	3455783425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539678/ERR1539678.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AHOSW_8_C0BB7ACXX.IND9_clean.fastq.gz	sample_AWF_749906_A1-071
PRJEB14847	SAMEA4347716	ERX1610350	749906	gut metagenome	Illumina HiSeq 2000	AWF_BNOSW_r1	PAIRED	4027611803	exp_AWF_BNOSW_2_C0KU9ACXX.IND12	1701866708;1716509855	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1539679/ERR1539679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1539679/ERR1539679_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_BNOSW_2_1_C0KU9ACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_BNOSW_2_2_C0KU9ACXX.IND12_clean.fastq.gz	sample_AWF_749906_B1-091
PRJEB14847	SAMEA104057378	ERX2033889	749906	gut metagenome	Illumina HiSeq 2500	BYQ_AAAA_DA	PAIRED	3856566538	exp_BYQ_AAAAOSDA_1_C9GL9ACXX.12BA193	1714586495;1721554251	ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/003/ERR1971003/ERR1971003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/003/ERR1971003/ERR1971003_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAAOSDA_1_1_C9GL9ACXX.12BA193_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAAOSDA_1_2_C9GL9ACXX.12BA193_clean.fastq.gz	sample_BYQ_2_1_Conan_Q
PRJEB14847	SAMEA104057379	ERX2033890	749906	gut metagenome	Illumina HiSeq 2500	BYQ_AAAB_DA	PAIRED	3302852306	exp_BYQ_AAABOSDA_1_C9GL9ACXX.12BA189	1486358331;1499338839	ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/004/ERR1971004/ERR1971004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/004/ERR1971004/ERR1971004_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAABOSDA_1_1_C9GL9ACXX.12BA189_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAABOSDA_1_2_C9GL9ACXX.12BA189_clean.fastq.gz	sample_BYQ_2_2_DIR_Q
PRJEB14847	SAMEA104057380	ERX2033891	749906	gut metagenome	Illumina HiSeq 2500	BYQ_AAAC_DA	PAIRED	3033034081	exp_BYQ_AAACOSDA_4_C9GL9ACXX.12BA217	1406283627;1420590631	ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/005/ERR1971005/ERR1971005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/005/ERR1971005/ERR1971005_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAACOSDA_4_1_C9GL9ACXX.12BA217_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAACOSDA_4_2_C9GL9ACXX.12BA217_clean.fastq.gz	sample_BYQ_2_3_Muffet_Q
PRJEB14847	SAMEA104057381	ERX2033892	749906	gut metagenome	Illumina HiSeq 2500	BYQ_AAAD_DA	PAIRED	6439905091	exp_BYQ_AAADOSDA_4_C9GL9ACXX.12BA229	2925449373;2936356991	ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/006/ERR1971006/ERR1971006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/006/ERR1971006/ERR1971006_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAADOSDA_4_1_C9GL9ACXX.12BA229_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAADOSDA_4_2_C9GL9ACXX.12BA229_clean.fastq.gz	sample_BYQ_2_4_Thistle_Q
PRJEB14847	SAMEA104057382	ERX2033893	749906	gut metagenome	Illumina HiSeq 2500	BYQ_AAAE_DA	PAIRED	3920823566	exp_BYQ_AAAEOSDA_3_C9GL9ACXX.12BA241	1759221573;1772599812	ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/007/ERR1971007/ERR1971007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/007/ERR1971007/ERR1971007_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAEOSDA_3_1_C9GL9ACXX.12BA241_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAEOSDA_3_2_C9GL9ACXX.12BA241_clean.fastq.gz	sample_BYQ_2_5_Hankey_Q
PRJEB14847	SAMEA104057383	ERX2033894	749906	gut metagenome	Illumina HiSeq 2500	BYQ_AAAF_DA	PAIRED	3503864194	exp_BYQ_AAAFOSDA_1_C9GL9ACXX.12BA190	1566817741;1578260435	ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/008/ERR1971008/ERR1971008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/008/ERR1971008/ERR1971008_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAFOSDA_1_1_C9GL9ACXX.12BA190_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAFOSDA_1_2_C9GL9ACXX.12BA190_clean.fastq.gz	sample_BYQ_2_6_Huckleg_Q
PRJEB14847	SAMEA104057384	ERX2033895	749906	gut metagenome	Illumina HiSeq 2500	BYQ_AAAG_DA	PAIRED	5733988380	exp_BYQ_AAAGOSDA_2_C9GL9ACXX.12BA265	2604372417;2620799431	ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/009/ERR1971009/ERR1971009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/009/ERR1971009/ERR1971009_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAGOSDA_2_1_C9GL9ACXX.12BA265_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAGOSDA_2_2_C9GL9ACXX.12BA265_clean.fastq.gz	sample_BYQ_2_7_Ripley_Q
PRJEB14847	SAMEA104057385	ERX2033896	749906	gut metagenome	Illumina HiSeq 2500	BYQ_AAAH_DA	PAIRED	3208256916	exp_BYQ_AAAHOSDA_2_C9GL9ACXX.12BA277	1478926412;1485195807	ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/000/ERR1971010/ERR1971010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/000/ERR1971010/ERR1971010_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAHOSDA_2_1_C9GL9ACXX.12BA277_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAHOSDA_2_2_C9GL9ACXX.12BA277_clean.fastq.gz	sample_BYQ_2_8_Peacemaker_Q
PRJEB14847	SAMEA104057386	ERX2033897	749906	gut metagenome	Illumina HiSeq 2500	BYQ_AAAI_DA	PAIRED	4515611815	exp_BYQ_AAAIOSDA_1_C9GL9ACXX.12BA194	2012475425;2026850112	ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/001/ERR1971011/ERR1971011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/001/ERR1971011/ERR1971011_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAIOSDA_1_1_C9GL9ACXX.12BA194_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAIOSDA_1_2_C9GL9ACXX.12BA194_clean.fastq.gz	sample_BYQ_2_9_B_Q
PRJEB14847	SAMEA104057387	ERX2033898	749906	gut metagenome	Illumina HiSeq 2500	BYQ_AAAJ_DA	PAIRED	4297379022	exp_BYQ_AAAJOSDA_4_C9GL9ACXX.12BA191	1979328943;1999626006	ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/002/ERR1971012/ERR1971012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/002/ERR1971012/ERR1971012_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAJOSDA_4_1_C9GL9ACXX.12BA191_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAJOSDA_4_2_C9GL9ACXX.12BA191_clean.fastq.gz	sample_BYQ_2_10_A_Q
PRJEB14847	SAMEA104057388	ERX2033899	749906	gut metagenome	Illumina HiSeq 2500	BYQ_AAAK_DA	PAIRED	7476611682	exp_BYQ_AAAKOSDA_4_C9GL9ACXX.12BA218	3423118118;3429515038	ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/003/ERR1971013/ERR1971013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/003/ERR1971013/ERR1971013_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAKOSDA_4_1_C9GL9ACXX.12BA218_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAAKOSDA_4_2_C9GL9ACXX.12BA218_clean.fastq.gz	sample_BYQ_2_11_Spike-in_Q
PRJEB14847	SAMEA104057389	ERX2033900	749906	gut metagenome	Illumina HiSeq 2500	BYQ_AAAL_DA	PAIRED	7539726485	exp_BYQ_AAALOSDA_4_C9GL9ACXX.12BA230	3397649160;3390119580	ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/004/ERR1971014/ERR1971014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR197/004/ERR1971014/ERR1971014_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAALOSDA_4_1_C9GL9ACXX.12BA230_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA913/ERA913845/fastq/BYQ_AAALOSDA_4_2_C9GL9ACXX.12BA230_clean.fastq.gz	sample_BYQ_2_12_Conan_1
